Status,Localidade,People,Usuário,Tipo de acesso,Operadora,Número (Designação),Valor Fidelizado,Centro de custo,Velocidade,Data Ativação,Data Desativação,vd,Obs. Acesso
ATIVO,LOJA,416,VD416 - DSP SAO BENTO,INN,EMBRATEL,SPO_IP_84105,475.26,2004160000,4 MB,,,,DADOS
ATIVO,LOJA,415,VD415 - DSP SHOPPING CENTER NORTE I,DADOS,VIVO,110000151107495,,2009000401,,,,,
CANCELADO,LOJA,415,VD415 - DSP SHOPPING CENTER NORTE I,MONITORA DADOS,VIVO,110000160699493,,2009000401,0 MB,,9/27/2023,,E-mail 06/02/2024 Luciana Avanti
CANCELADO,LOJA,415,VD415 - DSP SHOPPING CENTER NORTE I,DADOS,VIVO,110002252010498,,2009000401,10 MB,,9/27/2023,,E-mail 06/02/2024 Luciana Avanti
ATIVO,LOJA,414,VD414 - DSP JOAQUIM FLORIANO II,DADOS,VIVO,110000160993093,,2004140000,0 MB,,,,
ATIVO,Não informado,414,VD414 DSP JOAQUIM FLORIANO II,DADOS,VIVO,110000176245894,,2004140000,,,,,
ATIVO,Não informado,414,VD414 - DSP JOAQUIM FLORIANO II,MONITORA DADOS,VIVO,110000196272899,20,2004140000,,,,,
ATIVO,LOJA,414,VD414 - DSP JOAQUIM FLORIANO II,DADOS,VIVO,110003078309290,,2004140000,10 MB,,,,
ATIVO,Não informado,414,VD414 - DSP JOAQUIM FLORIANO II,VPN IP MPLS,VIVO,110003078505790,380,2004140000,10 MBPS,,,,
ATIVO,LOJA,414,VD414 - DSP JOAQUIM FLORIANO II,INN,EMBRATEL,SPO_IP_87909,277.64,2004140000,4 MB,,,,2004140000
ATIVO,LOJA,411,VD411 - DSP SHOPPING MORUMBI,DADOS,VIVO,110000160966292,,2004110000,0 MB,,,,
ATIVO,Não informado,411,VD411 - DSP SHOPPING MORUMBI,MONITORA DADOS,VIVO,110000196043090,20,2004110000,,,,,
ATIVO,LOJA,411,VD411 - DSP SHOPPING MORUMBI,VPN IP MPLS,VIVO,110005181807091,380,2004110000,10 MBPS,,,,
ATIVO,LOJA,411,VD411 - DSP SHOPPING MORUMBI,INN,EMBRATEL,SPO_IP_87786,277.64,2004110000,4 MB,,,,2004110000
ATIVO,LOJA,406,VD406 - DSP SHOPPING METROPOLE,MONITORA DADOS,VIVO,115480160694693,,2004060000,0 MB,,,,
ATIVO,Não informado,406,VD406 - DSP SHOPPING METROPOLE,DADOS,VIVO,115480189181794,,2004060000,,,,,
ATIVO,Não informado,406,VD406 - DSP SHOPPING METROPOLE,MONITORA DADOS,VIVO,115480194978096,20,2004060000,,,,,
ATIVO,LOJA,406,VD406 - DSP SHOPPING METROPOLE,VPN IP MPLS,VIVO,115484330244193,380,2004060000,10 MBPS,,,,
ATIVO,Não informado,406,VD406 - DSP SHOPPING METROPOLE,DADOS,VIVO,4330244193,,2004060000,,,,,
ATIVO,LOJA,406,VD406 - DSP SHOPPING METROPOLE,INN,EMBRATEL,SBO_IP_05311,450,2004060000,4 MB,,,,DADOS
ATIVO,LOJA,405,VD405 - DSP SHOPPING IGUATEMI CAMPINAS,MONITORA DADOS,VIVO,111350160197295,,2004050000,0 MB,,,,
ATIVO,LOJA,405,VD405 - DSP SHOPPING IGUATEMI CAMPINAS,DADOS,VIVO,111353252338891,,2004050000,1 MB,,,,
ATIVO,LOJA,405,VD405 - DSP SHOPPING IGUATEMI CAMPINAS,INN,EMBRATEL,CAS_IP_30048,297.06,2004050000,4 MB,,,,DADOS
ATIVO,LOJA,402,VD402 - DSP PANAMERICANA,MONITORA DADOS,VIVO,110000161038490,,2004020000,0 MB,,,,
ATIVO,Não informado,402,VD402 - DSP PANAMERICANA,DADOS,VIVO,110000181525496,,3014040000,,,,,
ATIVO,Não informado,402,VD402 - DSP PANAMERICANA,MONITORA DADOS,VIVO,110000188958098,50,2004020000,,,,,
ATIVO,Não informado,402,VD402 - DSP PANAMERICANA,DADOS,VIVO,110003021036791,,3014040000,,,,,
ATIVO,Não informado,402,VD402 - DSP PANAMERICANA,IP DEDICADO,VIVO,110003021037798,"3.863,47",2004020000,20 MBPS,,,,
ATIVO,LOJA,402,VD402 - DSP PANAMERICANA,DADOS,VIVO,110003022929994,,2004020000,10 MB,,,,
ATIVO,LOJA,402,VD402 - DSP PANAMERICANA,INN,EMBRATEL,SPO_IP_82783,1260.48,2004020000,4 MB,,,,2004020000
ATIVO,LOJA,399,VD399 - DSP NOVA BROTAS,DADOS,VIVO,710000160332498,312.64,2003990000,10 MB,,,,
ATIVO,LOJA,399,VD399 - DSP NOVA BROTAS,DADOS,VIVO,710000160343099,44.17,2003990000,0 MB,,,,
ATIVO,Não informado,399,VD399 - DSP NOVA BROTAS,VPN IP MPLS,VIVO,710000201940792,234.33,2003990000,10 MBPS,,,,
ATIVO,Não informado,399,VD399 - DSP NOVA BROTAS,MONITORA DADOS,VIVO,710000201942296,12.34,2003990000,,,,,
ATIVO,LOJA,399,VD399 - DSP NOVA BROTAS,INN,EMBRATEL,SDR_IP_29588,279.4,2003990000,4 MB,,,,2003990000
ATIVO,POLO,398,VD398 - DSP MIGUEL CALMON,DADOS,VIVO,710000142330495,,2003980000,10 MB,,,,
ATIVO,POLO,398,VD398 - DSP MIGUEL CALMON,MONITORA DADOS,VIVO,710000142332293,,2003980000,0 MB,,,,
ATIVO,Não informado,398,VD398 - DSP MIGUEL CALMON,DADOS,VIVO,710000160331599,265.73,2003980000,,,,,
ATIVO,Não informado,398,VD398 DSP MIGUEL CALMON,DADOS,VIVO,710000160342592,44.17,2003980000,,,,,
ATIVO,Não informado,398,VD398 - DSP MIGUEL CALMON,VPN IP MPLS,VIVO,710000201921090,234.33,2003980000,10 MBPS,,,,
ATIVO,Não informado,398,VD398 - DSP MIGUEL CALMON,MONITORA DADOS,VIVO,710000201952695,12.34,2003980000,,,,,
ATIVO,LOJA,398,VD398 - DSP MIGUEL CALMON,INN,EMBRATEL,SDR_IP_29088,475.26,2003980000,4 MB,,,,DADOS
ATIVO,LOJA,397,VD397 - DSP ONDINA,VPN IP MPLS,VIVO,710000160081496,346.2,2003970000,10 MBPS,,,,
ATIVO,LOJA,397,VD397 - DSP ONDINA,MONITORA DADOS,VIVO,710000160101098,50,2003970000,0 MB,,,,
ATIVO,LOJA,397,VD397 - DSP ONDINA,INN,EMBRATEL,SDR_IP_29825,470.73,2003970000,4 MB,,,,2003970000
ATIVO,LOJA,396,VD396 - DSP GOIAS II,DADOS,VIVO,115500160645296,,2003960000,0 MB,,,,
ATIVO,Não informado,396,VD396 - DSP GOIAS II,MONITORA DADOS,VIVO,115500195161699,20,2003960000,,,,,
ATIVO,LOJA,396,VD396 - DSP GOIAS II,VPN IP MPLS,VIVO,115504224146793,380,2003960000,10 MBPS,,,,
ATIVO,Não informado,396,VD396 - DSP GOIAS II,DADOS,VIVO,4224146793,,2003960000,,,,,
ATIVO,LOJA,396,VD396 - DSP GOIAS II,INN,EMBRATEL,SCN_IP_00981,277.64,2003960000,4 MB,,,,2003960000
ATIVO,LOJA,395,VD395 - DSP CANELA,DADOS,VIVO,710000142162890,,2003950000,10 MB,,,,
ATIVO,LOJA,395,VD395 - DSP CANELA,DADOS,VIVO,710000142164198,,2003950000,0 MB,,,,
ATIVO,Não informado,395,VD395 - DSP CANELA,VPN IP MPLS,VIVO,710000196253795,380,2003950000,10 MBPS,,,,
ATIVO,Não informado,395,VD395 - DSP CANELA,MONITORA DADOS,VIVO,710000196264396,20,2003950000,,,,,
ATIVO,POLO,395,VD395 - DSP CANELA,INN,EMBRATEL,SDR_IP_29144,280.7,2003950000,4 MB,,,,DADOS
ATIVO,LOJA,393,VD393 - DSP CABULA,DADOS,VIVO,710000160332694,,2003930000,10 MB,,,,
ATIVO,LOJA,393,VD393 - DSP CABULA,DADOS,VIVO,710000160343992,,2003930000,0 MB,,,,
ATIVO,Lojas,393,VD393 - DSP CABULA,DADOS,VIVO,710000185123694,44.17,2003930000,,,,,
ATIVO,Não informado,393,VD393 - DSP CABULA,VPN IP MPLS,VIVO,710000201933199,234.33,2003930000,10 MBPS,,,,
ATIVO,Não informado,393,VD393 - DSP CABULA,MONITORA DADOS,VIVO,710000201951894,12.34,2003930000,,,,,
ATIVO,LOJA,393,VD393 - DSP CABULA,INN,EMBRATEL,SDR_IP_29579,279.4,2003930000,4 MB,,,,2003930000
ATIVO,LOJA,390,VD390 - DSP FEIRA DE SANTANA,DADOS,VIVO,712200160332596,312.64,2003900000,10 MB,,,,
ATIVO,LOJA,390,VD390 - DSP FEIRA DE SANTANA,DADOS,VIVO,712200160335990,44.17,2003900000,0 MB,,,,
ATIVO,Não informado,390,VD390 - DSP FEIRA DE SANTANA,VPN IP MPLS,VIVO,712200201917696,234.33,2003900000,10 MBPS,,,,
ATIVO,Não informado,390,VD390 - DSP FEIRA DE SANTANA,MONITORA DADOS,VIVO,712200201944399,12.34,2003900000,,,,,
ATIVO,POLO,390,VD390 - DSP FEIRA DE SANTANA,INN,EMBRATEL,FSA_IP_07482,308.42,2003900000,4 MB,,,,2003900000
ATIVO,Não informado,389,VD389 - DSP INDAIATUBA PARK,VPN IP MPLS,VIVO,112563386145490,350.01,2003890000,10 MBPS,,,,
ATIVO,LOJA,389,VD389 - DSP INDAIATUBA PARK,DADOS,VIVO,112750160402298,,2003890000,0 MB,,,,
ATIVO,Vendas,389,VD389 - DSP INDAIATUBA PARK,MONITORA DADOS,VIVO,112750188073291,50,2003890000,,,,,
ATIVO,Não informado,389,VD389 - DSP INDAIATUBA PARK,MONITORA DADOS,VIVO,112750195324892,20,2003890000,,,,,
ATIVO,LOJA,389,VD389 - DSP INDAIATUBA PARK,VPN IP MPLS,VIVO,112753875081392,380,2003890000,10 MBPS,,,,
ATIVO,LOJA,389,VD389 - DSP INDAIATUBA PARK,INN,EMBRATEL,IDU_IP_01240,472.33,2003890000,4 MB,,,,2003890000
ATIVO,LOJA,388,VD388 - DSP CAPAO REDONDO II,MONITORA DADOS,VIVO,110000142328791,,2003880000,0 MB,,,,
ATIVO,Não informado,388,VD388 - DSP CAPAO REDONDO II,DADOS,VIVO,110000158657093,,2003880000,,,,,
ATIVO,Não informado,388,VD388 - DSP CAPAO REDONDO II,DADOS,VIVO,110000186875998,,2003880000,,,,,
ATIVO,Não informado,388,VD388 - DSP CAPAO REDONDO II,MONITORA DADOS,VIVO,110000196271891,20,2003880000,,,,,
ATIVO,Não informado,388,VD388 - DSP CAPAO REDONDO II,VPN IP MPLS,VIVO,110005873116592,380,2003880000,10 MBPS,,,,
CANCELADO,LOJA,388,VD388 - DSP CAPAO REDONDO II,DADOS,VIVO,110005873126490,,2003880000,10 MB,,,,
ATIVO,LOJA,388,VD388 - DSP CAPAO REDONDO II,DADOS,VIVO,110005873127098,,2003880000,,,,,
ATIVO,LOJA,388,VD388 - DSP CAPAO REDONDO II,INN,EMBRATEL,SPO_IP_87912,470.04,2003880000,4 MB,,,,2003880000
ATIVO,LOJA,387,VD387 - DSP FREGUESIA DO O II,MONITORA DADOS,VIVO,110000160815190,,2003870000,0 MB,,,,
ATIVO,Não informado,387,VD387 - DSP FREGUESIA DO O II,DADOS,VIVO,110000179335799,,2003870000,,,,,
ATIVO,Não informado,387,VD387 - DSP FREGUESIA DO O II,DADOS,VIVO,110000189093593,,2003870000,,,,,
ATIVO,Não informado,387,VD387 - DSP FREGUESIA DO O II,MONITORA DADOS,VIVO,110000196304491,20,2003870000,,,,,
ATIVO,Não informado,387,VD387 - DSP FREGUESIA DO O II,DADOS,VIVO,110003931078493,,2003870000,,,,,
ATIVO,LOJA,387,VD387 - DSP FREGUESIA DO O II,DADOS,VIVO,110003931084396,,2003870000,10 MB,,,,
ATIVO,Não informado,387,VD387 - DSP FREGUESIA DO O II,VPN IP MPLS,VIVO,110003931098290,380,2003870000,10 MBPS,,,,
ATIVO,Não informado,387,VD387 - DSP FREGUESIA DO O II,DADOS,VIVO,3931098290,,2003870000,,,,,
ATIVO,LOJA,387,VD387 - DSP FREGUESIA DO O II,INN,EMBRATEL,SPO_IP_87317,453.77,2003870000,4 MB,,,,2003870000
ATIVO,LOJA,386,VD386 - DSP ARUJA,DADOS,VIVO,110480161040095,,2003860000,0 MB,,,,
ATIVO,Não informado,386,VD386 - DSP ARUJA,MONITORA DADOS,VIVO,110480195086093,20,2003860000,,,,,
ATIVO,LOJA,386,VD386 - DSP ARUJA,VPN IP MPLS,VIVO,110484655220091,380,2003860000,10 MBPS,,,,
ATIVO,Não informado,386,VD386 - DSP ARUJA,DADOS,VIVO,4655220091,,2003860000,,,,,
ATIVO,LOJA,386,VD386 - DSP ARUJA,INN,EMBRATEL,AUJ_IP_00335,152.21,2003860000,4 MB,,,,2003860000
ATIVO,LOJA,385,VD385 - DSP PRACA SILVIO ROMERO II,DADOS,VIVO,110000142424896,,2003850000,0 MB,,,,
ATIVO,Não informado,385,VD385 - DSP PRACA SILVIO ROMERO II,MONITORA DADOS,VIVO,110000194980595,20,2003850000,,,,,
ATIVO,LOJA,385,VD385 - DSP PRACA SILVIO ROMERO II,VPN IP MPLS,VIVO,110002097415698,380,2003850000,10 MBPS,,,,
ATIVO,LOJA,385,VD385 - DSP PRACA SILVIO ROMERO II,INN,EMBRATEL,SPO_IP_87079,278.99,2003850000,4 MB,,,,2003850000
ATIVO,LOJA,383,VD383 - DSP VOTUPORANGA,DADOS,VIVO,117010160689399,43.34,2003830000,0 MB,,,,
ATIVO,Não informado,383,VD383 - DSP VOTUPORANGA,MONITORA DADOS,VIVO,117010201883892,12.67,2003830000,,,,,
ATIVO,LOJA,383,VD383 - DSP VOTUPORANGA,VPN IP MPLS,VIVO,117013421501691,364.94,2003830000,10 MBPS,,,,
ATIVO,Não informado,383,VD383 - DSP VOTUPORANGA,DADOS,VIVO,3421501691,,2003830000,,,,,
ATIVO,LOJA,383,VD383 - DSP VOTUPORANGA,INN,EMBRATEL,VOT_IP_01215,472.33,2003830000,4 MB,,,,2003830000
ATIVO,LOJA,382,VD382 - DSP ARAGUARI,DADOS,VIVO,324800160107799,,3018640000,0 MB,,,,
ATIVO,LOJA,381,VD381 - DSP CAMPO LIMPO II,DADOS,VIVO,110000160979890,,2003810000,0 MB,,,,
CANCELADO,LOJA,381,VD381 - DSP CAMPO LIMPO II,MONITORA DADOS,VIVO,110000161657498,,2003810000,0 MB,,1/30/2024,,Cancelamento confirmado conforme e-mail enviado pela Luciana 25/06/2024
ATIVO,Não informado,381,VD381 - DSP CAMPO LIMPO II,MONITORA DADOS,VIVO,110000195196890,20,2003810000,,,,,
ATIVO,LOJA,381,VD381 - DSP CAMPO LIMPO II,VPN IP MPLS,VIVO,110005841005795,380,2003810000,10 MBPS,,,,
CANCELADO,LOJA,381,VD381 - DSP CAMPO LIMPO II,DADOS,VIVO,110005841021995,,2003810000,10 MB,,3/14/2024,,Cancelamento confirmado conforme e-mail enviado pela Luciana 25/06/2024
ATIVO,Não informado,381,VD381 - DSP CAMPO LIMPO II,DADOS,VIVO,5841005795,,2003810000,,,,,
ATIVO,LOJA,379,VD379 - DSP BRAS,DADOS,VIVO,110000160983391,,2003790000,0 MB,,,,
ATIVO,Não informado,379,VD379 - DSP BRAS,MONITORA DADOS,VIVO,110000196053892,20,2003790000,,,,,
ATIVO,LOJA,379,VD379 - DSP BRAS,VPN IP MPLS,VIVO,110002292313297,380,2003790000,10 MBPS,,,,
ATIVO,LOJA,379,VD379 - DSP BRAS,INN,EMBRATEL,SPO_IP_87190,472.33,2003790000,4 MB,,,,2003790000
ATIVO,LOJA,377,VD377 - DSP BOTUCATU,DADOS,VIVO,111140160111399,,2003770000,0 MB,,,,
ATIVO,Não informado,377,VD377 - DSP BOTUCATU,MONITORA DADOS,VIVO,111140196261699,20,2003770000,,,,,
ATIVO,LOJA,377,VD377 - DSP BOTUCATU,VPN IP MPLS,VIVO,111143813930190,380,2003770000,10 MBPS,,,,
ATIVO,Não informado,377,VD377 - DSP BOTUCATU,DADOS,VIVO,3813930190,,2003770000,,,,,
ATIVO,POLO,377,VD377 - DSP BOTUCATU,INN,EMBRATEL,BTU_IP_00556,260.74,2003770000,4 MB,,,,2003770000
ATIVO,LOJA,376,VD376 - DSP HELIOPOLIS,DADOS,VIVO,110000160977198,,2003760000,0 MB,,,,
ATIVO,Não informado,376,VD376 - DSP HELIOPOLIS,MONITORA DADOS,VIVO,110000195210292,20,2003760000,,,,,
ATIVO,Não informado,376,VD376 - DSP HELIOPOLIS,VPN IP MPLS,VIVO,110002215116598,380,2003760000,10 MBPS,,,,
ATIVO,LOJA,376,VD376 - DSP HELIOPOLIS,DADOS,VIVO,110002215284490,,2003760000,10 MB,,,,
ATIVO,Não informado,376,VD376 - DSP HELIOPOLIS,DADOS,VIVO,2215116598,,2003760000,,,,,
ATIVO,LOJA,376,VD376 - DSP HELIOPOLIS,INN,EMBRATEL,SPO_IP_87183,472.33,2003760000,4 MB,,,,2003760000
ATIVO,LOJA,375,VD375 - DSP SAO MIGUEL II,DADOS,VIVO,110000160978490,,2003750000,0 MB,,,,
ATIVO,Não informado,375,VD375 - DSP SAO MIGUEL II,MONITORA DADOS,VIVO,110000195044594,20,2003750000,,,,,
ATIVO,LOJA,375,VD375 - DSP SAO MIGUEL II,VPN IP MPLS,VIVO,110002297065194,380,2003750000,10 MBPS,,,,
ATIVO,LOJA,375,VD375 - DSP SAO MIGUEL II,INN,EMBRATEL,SPO_IP_87973,470.04,2003750000,4 MB,,,,2003750000
ATIVO,LOJA,374,VD374 - DSP VILA DALILA ll,DADOS,VIVO,110000160979595,,2003740000,0 MB,,,,
ATIVO,Não informado,374,VD374 - DSP VILA DALILA ll,MONITORA DADOS,VIVO,110000195198797,20,2003740000,,,,,
ATIVO,LOJA,374,VD374 - DSP VILA DALILA ll,VPN IP MPLS,VIVO,110002651132597,380,2003740000,10 MBPS,,,,
ATIVO,Não informado,374,VD374 - DSP VILA DALILA ll,DADOS,VIVO,2651132597,,2003740000,,,,,
ATIVO,LOJA,374,VD374 - DSP VILA DALILA ll,INN,EMBRATEL,SPO_IP_87674,472.33,2003740000,4 MB,,,,2003740000
ATIVO,LOJA,372,VD372 - DSP CATANDUVA,DADOS,VIVO,111560160335696,,2003720000,0 MB,,,,
ATIVO,Não informado,372,VD372 - DSP CATANDUVA,MONITORA DADOS,VIVO,111560195043499,20,2003720000,,,,,
ATIVO,LOJA,372,VD372 - DSP CATANDUVA,VPN IP MPLS,VIVO,111563522071892,380,2003720000,10 MBPS,,,,
ATIVO,Não informado,372,VD372 - DSP CATANDUVA,DADOS,VIVO,3522071892,,2003720000,,,,,
ATIVO,LOJA,372,VD372 - DSP CATANDUVA,INN,EMBRATEL,CTD_IP_01809,472.33,2003720000,4 MB,,,,2003720000
ATIVO,LOJA,371,VD371 - DSP PATRIOTAS,DADOS,VIVO,110000160851098,,2003710000,0 MB,,,,
ATIVO,Não informado,371,VD371 - DSP PATRIOTAS,MONITORA DADOS,VIVO,110000195054198,20,2003710000,,,,,
ATIVO,LOJA,371,VD371 - DSP PATRIOTAS,VPN IP MPLS,VIVO,110002215277990,380,2003710000,10 MBPS,,,,
ATIVO,Não informado,371,VD371 - DSP PATRIOTAS,DADOS,VIVO,2215277990,,2003710000,,,,,
ATIVO,LOJA,371,VD371 - DSP PATRIOTAS,INN,EMBRATEL,SPO_IP_87100,260.74,2003710000,4 MB,,,,2003710000
ATIVO,LOJA,370,VD370 - DSP SHOPPING SAO CAETANO,DADOS,VIVO,115500160695592,,2003700000,0 MB,,,,
ATIVO,Não informado,370,VD370 - DSP SHOPPING SAO CAETANO,MONITORA DADOS,VIVO,115500195109296,20,2003700000,,,,,
ATIVO,LOJA,370,VD370 - DSP SHOPPING SAO CAETANO,VPN IP MPLS,VIVO,115504224147692,380,2003700000,10 MBPS,,,,
ATIVO,Não informado,370,VD370 - DSP SHOPPING SAO CAETANO,DADOS,VIVO,4224147692,,2003700000,,,,,
ATIVO,LOJA,370,VD370 - DSP SHOPPING SAO CAETANO,INN,EMBRATEL,SCN_IP_00977,277.64,2003700000,4 MB,,,,2003700000
ATIVO,LOJA,367,VD367 - DSP SHOPPING BARUERI,VPN IP MPLS,VIVO,110714191348590,352.49,2003670000,1024 KBPS,,,,
ATIVO,LOJA,367,VD367 - DSP SHOPPING BARUERI,INN,EMBRATEL,BRE_IP_25924,453.77,2003670000,4 MB,,,,2003670000
ATIVO,LOJA,366,VD366 - DSP LAPA,DADOS,VIVO,110000160860892,43.34,2003660000,0 MB,,,,
ATIVO,Não informado,366,VD366 - DSP LAPA,MONITORA DADOS,VIVO,110000183159698,31.67,2003660000,,,,,
ATIVO,LOJA,366,VD366 - DSP LAPA,DADOS,VIVO,110003673634097,306.74,2003660000,10 MB,,,,
ATIVO,Não informado,366,VD366 - DSP LAPA,VPN IP MPLS,VIVO,110003673673190,974.16,2003660000,10 MBPS,,,,
ATIVO,LOJA,366,VD366 - DSP LAPA,INN,EMBRATEL,SPO_IP_87771,277.64,2003660000,4 MB,,,,2003660000
ATIVO,LOJA,364,VD364 - DSP SAO CAETANO POSTO,DADOS,VIVO,115500160696393,,2003640000,0 MB,,,,
ATIVO,Não informado,364,VD364 - DSP SAO CAETANO POSTO,DADOS,VIVO,115500186125290,,2003640000,,,,,
ATIVO,Não informado,364,VD364 - DSP SAO CAETANO POSTO,MONITORA DADOS,VIVO,115500196268199,20,2003640000,,,,,
